date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:40	129549/129549	---M--	200	added ('OK')	image/jpeg	etag:%22d2e005a-1fa0d-4f22365f254c0%22	http://steelbattalion.org/media/screensLOC/screen22.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen22.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:40	98058/98058	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0058-17f0a-4f22365e31280%22	http://steelbattalion.org/media/screensLOC/screen20.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen20.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:41	9245/9245	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0077-241d-4f223667ba900%22	http://steelbattalion.org/media/screensLOC/thumb19.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb19.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:42	9007/9007	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0076-232f-4f223666c66c0%22	http://steelbattalion.org/media/screensLOC/thumb18.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb18.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:44	9913/9913	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0075-26b9-4f223666c66c0%22	http://steelbattalion.org/media/screensLOC/thumb17.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb17.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:49	63715/63715	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0056-f8e3-4f22365e31280%22	http://steelbattalion.org/media/screensLOC/screen19.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen19.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:51	11151/11151	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0074-2b8f-4f223666c66c0%22	http://steelbattalion.org/media/screensLOC/thumb16.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb16.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:52	68651/68651	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0054-10c2b-4f22365d3d040%22	http://steelbattalion.org/media/screensLOC/screen17.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen17.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:53	84778/84778	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0055-14b2a-4f22365d3d040%22	http://steelbattalion.org/media/screensLOC/screen18.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen18.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:54	7859/7859	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0073-1eb3-4f223666c66c0%22	http://steelbattalion.org/media/screensLOC/thumb15.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb15.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:56	13410/13410	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0072-3462-4f223666c66c0%22	http://steelbattalion.org/media/screensLOC/thumb14.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb14.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:32:59	94742/94742	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0053-17216-4f22365c48e00%22	http://steelbattalion.org/media/screensLOC/screen16.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen16.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:01	8412/8412	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0071-20dc-4f223665d2480%22	http://steelbattalion.org/media/screensLOC/thumb13.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb13.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:04	77318/77318	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0052-12e06-4f22365c48e00%22	http://steelbattalion.org/media/screensLOC/screen15.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen15.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:06	10573/10573	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0070-294d-4f223665d2480%22	http://steelbattalion.org/media/screensLOC/thumb12.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb12.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:11	90556/90556	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0050-161bc-4f22365d3d040%22	http://steelbattalion.org/media/screensLOC/screen13.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen13.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:11	112816/112816	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0051-1b8b0-4f22365b54bc0%22	http://steelbattalion.org/media/screensLOC/screen14.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen14.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:12	8218/8218	---M--	200	added ('OK')	image/jpeg	etag:%22d2e006f-201a-4f223665d2480%22	http://steelbattalion.org/media/screensLOC/thumb11.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb11.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:14	10784/10784	---M--	200	added ('OK')	image/jpeg	etag:%22d2e006e-2a20-4f223665d2480%22	http://steelbattalion.org/media/screensLOC/thumb10.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb10.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:18	112229/112229	---M--	200	added ('OK')	image/jpeg	etag:%22d2e004f-1b665-4f22365a60980%22	http://steelbattalion.org/media/screensLOC/screen12.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen12.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:20	7927/7927	---M--	200	added ('OK')	image/jpeg	etag:%22d2e008c-1ef7-4f22366b8b200%22	http://steelbattalion.org/media/screensLOC/thumb9.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb9.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:20	98665/98665	---M--	200	added ('OK')	image/jpeg	etag:%22d2e004e-18169-4f22365a60980%22	http://steelbattalion.org/media/screensLOC/screen11.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen11.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:22	6789/6789	---M--	200	added ('OK')	image/jpeg	etag:%22d2e008b-1a85-4f22366b8b200%22	http://steelbattalion.org/media/screensLOC/thumb8.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb8.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:26	91550/91550	---M--	200	added ('OK')	image/jpeg	etag:%22d2e004d-1659e-4f22365a60980%22	http://steelbattalion.org/media/screensLOC/screen10.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen10.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:28	10474/10474	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0089-28ea-4f22366a96fc0%22	http://steelbattalion.org/media/screensLOC/thumb7.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb7.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:29	76958/76958	---M--	200	added ('OK')	image/jpeg	etag:%22d2e006b-12c9e-4f223664de240%22	http://steelbattalion.org/media/screensLOC/screen9.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen9.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:31	73720/73720	---M--	200	added ('OK')	image/jpeg	etag:%22d2e006a-11ff8-4f223664de240%22	http://steelbattalion.org/media/screensLOC/screen8.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen8.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:34	10864/10864	---M--	200	added ('OK')	image/jpeg	etag:%22d2e008a-2a70-4f22366b8b200%22	http://steelbattalion.org/media/screensLOC/thumb6.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb6.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:36	101152/101152	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0069-18b20-4f223663ea000%22	http://steelbattalion.org/media/screensLOC/screen7.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen7.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:36	8335/8335	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0088-208f-4f22366a96fc0%22	http://steelbattalion.org/media/screensLOC/thumb5.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb5.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:40	10781/10781	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0087-2a1d-4f22366a96fc0%22	http://steelbattalion.org/media/screensLOC/thumb4.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb4.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:44	103173/103173	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0068-19305-4f223663ea000%22	http://steelbattalion.org/media/screensLOC/screen6.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen6.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:45	83883/83883	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0067-147ab-4f223663ea000%22	http://steelbattalion.org/media/screensLOC/screen5.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen5.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:48	14393/14393	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0083-3839-4f223669a2d80%22	http://steelbattalion.org/media/screensLOC/thumb3.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb3.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:50	13190/13190	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0078-3386-4f223667ba900%22	http://steelbattalion.org/media/screensLOC/thumb2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb2.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:51	96875/96875	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0066-17a6b-4f223663ea000%22	http://steelbattalion.org/media/screensLOC/screen4.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen4.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:33:54	10055/10055	---M--	200	added ('OK')	image/jpeg	etag:%22d2e006d-2747-4f223664de240%22	http://steelbattalion.org/media/screensLOC/thumb1.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb1.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:34:01	127220/127220	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0062-1f0f4-4f22366201b80%22	http://steelbattalion.org/media/screensLOC/screen3.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen3.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:34:04	15017/15017	---M--	200	added ('OK')	image/jpeg	etag:%22d2e006c-3aa9-4f223664de240%22	http://steelbattalion.org/media/screensLOC/thumb0.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/thumb0.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:34:07	130937/130937	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0057-1ff79-4f22365e31280%22	http://steelbattalion.org/media/screensLOC/screen2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen2.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:34:07	93028/93028	---M--	200	added ('OK')	image/jpeg	etag:%22d2e004c-16b64-4f2236596c740%22	http://steelbattalion.org/media/screensLOC/screen1.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen1.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:34:10	14711/14711	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8340-3977-4f223614c2540%22	http://steelbattalion.org/media/misc/thumb5.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/thumb5.jpg	(from http://steelbattalion.org/toys.php)
20:34:12	106058/106058	---M--	200	added ('OK')	image/jpeg	etag:%22d2e004b-19e4a-4f2236596c740%22	http://steelbattalion.org/media/screensLOC/screen0.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/screensLOC/screen0.jpg	(from http://steelbattalion.org/screenshotsLOC.php)
20:34:13	12452/12452	---M--	200	added ('OK')	image/jpeg	etag:%22d2d833e-30a4-4f223614c2540%22	http://steelbattalion.org/media/misc/thumb4.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/thumb4.jpg	(from http://steelbattalion.org/toys.php)
20:34:15	8724/8724	---M--	200	added ('OK')	image/jpeg	etag:%22d2d833c-2214-4f223613ce300%22	http://steelbattalion.org/media/misc/thumb3.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/thumb3.jpg	(from http://steelbattalion.org/toys.php)
20:34:20	99555/99555	---M--	200	added ('OK')	image/jpeg	etag:%22d2d834c-184e3-4f223616aa9c0%22	http://steelbattalion.org/media/misc/toy5.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/toy5.jpg	(from http://steelbattalion.org/toys.php)
20:34:22	7677/7677	---M--	200	added ('OK')	image/jpeg	etag:%22d2d833a-1dfd-4f223613ce300%22	http://steelbattalion.org/media/misc/thumb2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/thumb2.jpg	(from http://steelbattalion.org/toys.php)
20:34:24	101908/101908	---M--	200	added ('OK')	image/jpeg	etag:%22d2d834b-18e14-4f223616aa9c0%22	http://steelbattalion.org/media/misc/toy4.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/toy4.jpg	(from http://steelbattalion.org/toys.php)
20:34:26	8907/8907	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8339-22cb-4f223613ce300%22	http://steelbattalion.org/media/misc/thumb1.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/thumb1.jpg	(from http://steelbattalion.org/toys.php)
20:34:28	106077/106077	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8348-19e5d-4f223615b6780%22	http://steelbattalion.org/media/misc/toy3.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/toy3.jpg	(from http://steelbattalion.org/toys.php)
20:34:30	9570/9570	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8336-2562-4f223613ce300%22	http://steelbattalion.org/media/misc/thumb0.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/thumb0.jpg	(from http://steelbattalion.org/toys.php)
20:34:31	94773/94773	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8347-17235-4f223615b6780%22	http://steelbattalion.org/media/misc/toy2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/toy2.jpg	(from http://steelbattalion.org/toys.php)
20:34:32	8629/8629	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0049-21b5-4f22365878500%22	http://steelbattalion.org/media/productArt/thumb7.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/thumb7.jpg	(from http://steelbattalion.org/product.php)
20:34:34	83351/83351	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8344-14597-4f223614c2540%22	http://steelbattalion.org/media/misc/toy1.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/toy1.jpg	(from http://steelbattalion.org/toys.php)
20:34:36	34009/34009	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0036-84d9-4f22365690080%22	http://steelbattalion.org/media/productArt/product7.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/product7.jpg	(from http://steelbattalion.org/product.php)
20:34:37	11560/11560	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0048-2d28-4f223657842c0%22	http://steelbattalion.org/media/productArt/thumb6.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/thumb6.jpg	(from http://steelbattalion.org/product.php)
20:34:37	27821/27821	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0035-6cad-4f22365690080%22	http://steelbattalion.org/media/productArt/product6.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/product6.jpg	(from http://steelbattalion.org/product.php)
20:34:39	10351/10351	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0047-286f-4f223657842c0%22	http://steelbattalion.org/media/productArt/thumb5.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/thumb5.jpg	(from http://steelbattalion.org/product.php)
20:34:40	7260/7260	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0046-1c5c-4f223657842c0%22	http://steelbattalion.org/media/productArt/thumb4.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/thumb4.jpg	(from http://steelbattalion.org/product.php)
20:34:41	96332/96332	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8343-1784c-4f223614c2540%22	http://steelbattalion.org/media/misc/toy0.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/misc/toy0.jpg	(from http://steelbattalion.org/toys.php)
20:34:43	7018/7018	---M--	200	added ('OK')	image/jpeg	etag:%22d2e003a-1b6a-4f223657842c0%22	http://steelbattalion.org/media/productArt/thumb3.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/thumb3.jpg	(from http://steelbattalion.org/product.php)
20:34:44	56528/56528	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0034-dcd0-4f2236559be40%22	http://steelbattalion.org/media/productArt/product5.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/product5.jpg	(from http://steelbattalion.org/product.php)
20:34:44	19434/19434	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0032-4bea-4f2236559be40%22	http://steelbattalion.org/media/productArt/product3.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/product3.jpg	(from http://steelbattalion.org/product.php)
20:34:45	57092/57092	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0033-df04-4f2236559be40%22	http://steelbattalion.org/media/productArt/product4.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/product4.jpg	(from http://steelbattalion.org/product.php)
20:34:45	5936/5936	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0039-1730-4f223657842c0%22	http://steelbattalion.org/media/productArt/thumb2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/thumb2.jpg	(from http://steelbattalion.org/product.php)
20:34:48	75985/75985	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0031-128d1-4f2236559be40%22	http://steelbattalion.org/media/productArt/product2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/product2.jpg	(from http://steelbattalion.org/product.php)
20:34:50	6804/6804	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0038-1a94-4f22365690080%22	http://steelbattalion.org/media/productArt/thumb1.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/thumb1.jpg	(from http://steelbattalion.org/product.php)
20:34:52	11176/11176	---M--	200	added ('OK')	image/jpeg	etag:%22d2e0037-2ba8-4f22365690080%22	http://steelbattalion.org/media/productArt/thumb0.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/thumb0.jpg	(from http://steelbattalion.org/product.php)
20:34:54	10715/10715	---M--	200	added ('OK')	image/jpeg	etag:%22d2e002d-29db-4f223653b39c0%22	http://steelbattalion.org/media/moviesSB/thumb2.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/moviesSB/thumb2.jpg	(from http://steelbattalion.org/moviesSB.php)
20:34:54	64584/64584	---M--	200	added ('OK')	image/jpeg	etag:%22d2e002f-fc48-4f223654a7c00%22	http://steelbattalion.org/media/productArt/product0.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/productArt/product0.jpg	(from http://steelbattalion.org/product.php)
20:34:55	7394/7394	---M--	200	added ('OK')	image/jpeg	etag:%22d2e002c-1ce2-4f223653b39c0%22	http://steelbattalion.org/media/moviesSB/thumb1.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/moviesSB/thumb1.jpg	(from http://steelbattalion.org/moviesSB.php)
20:34:57	8574/8574	---M--	200	added ('OK')	image/jpeg	etag:%22d2e002b-217e-4f223652bf780%22	http://steelbattalion.org/media/moviesSB/thumb0.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/moviesSB/thumb0.jpg	(from http://steelbattalion.org/moviesSB.php)
20:35:01	14360/14360	---M--	200	added ('OK')	image/gif	etag:%22d2d824e-3818-4f2235f26d440%22	http://steelbattalion.org/media/doodles/doodle9.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/doodle9.gif	(from http://steelbattalion.org/doodles.php)
20:35:02	6067/6067	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8263-17b3-4f2235f361680%22	http://steelbattalion.org/media/doodles/thumb9.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/thumb9.jpg	(from http://steelbattalion.org/doodles.php)
20:35:04	12621/12621	---M--	200	added ('OK')	image/gif	etag:%22d2d824c-314d-4f2235f26d440%22	http://steelbattalion.org/media/doodles/doodle8.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/doodle8.gif	(from http://steelbattalion.org/doodles.php)
20:35:06	5322/5322	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8260-14ca-4f2235f361680%22	http://steelbattalion.org/media/doodles/thumb8.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/thumb8.jpg	(from http://steelbattalion.org/doodles.php)
20:35:08	12330/12330	---M--	200	added ('OK')	image/gif	etag:%22d2d824a-302a-4f2235f179200%22	http://steelbattalion.org/media/doodles/doodle7.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/doodle7.gif	(from http://steelbattalion.org/doodles.php)
20:35:09	6165/6165	---M--	200	added ('OK')	image/jpeg	etag:%22d2d825f-1815-4f2235f361680%22	http://steelbattalion.org/media/doodles/thumb7.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/thumb7.jpg	(from http://steelbattalion.org/doodles.php)
20:35:12	16923/16923	---M--	200	added ('OK')	image/gif	etag:%22d2d8249-421b-4f2235f179200%22	http://steelbattalion.org/media/doodles/doodle6.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/doodle6.gif	(from http://steelbattalion.org/doodles.php)
20:35:14	6546/6546	---M--	200	added ('OK')	image/jpeg	etag:%22d2d825c-1992-4f2235f361680%22	http://steelbattalion.org/media/doodles/thumb6.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/thumb6.jpg	(from http://steelbattalion.org/doodles.php)
20:35:17	17416/17416	---M--	200	added ('OK')	image/gif	etag:%22d2d8246-4408-4f2235f179200%22	http://steelbattalion.org/media/doodles/doodle5.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/doodle5.gif	(from http://steelbattalion.org/doodles.php)
20:35:18	6555/6555	---M--	200	added ('OK')	image/jpeg	etag:%22d2d825b-199b-4f2235f361680%22	http://steelbattalion.org/media/doodles/thumb5.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/thumb5.jpg	(from http://steelbattalion.org/doodles.php)
20:35:21	12092/12092	---M--	200	added ('OK')	image/gif	etag:%22d2d8245-2f3c-4f2235f179200%22	http://steelbattalion.org/media/doodles/doodle4.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/doodle4.gif	(from http://steelbattalion.org/doodles.php)
20:35:22	5560/5560	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8259-15b8-4f2235f361680%22	http://steelbattalion.org/media/doodles/thumb4.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/thumb4.jpg	(from http://steelbattalion.org/doodles.php)
20:35:24	13047/13047	---M--	200	added ('OK')	image/gif	etag:%22d2d8242-32f7-4f2235f179200%22	http://steelbattalion.org/media/doodles/doodle3.gif	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/doodle3.gif	(from http://steelbattalion.org/doodles.php)
20:35:26	5797/5797	---M--	200	added ('OK')	image/jpeg	etag:%22d2d8256-16a5-4f2235f26d440%22	http://steelbattalion.org/media/doodles/thumb3.jpg	C:/Users/Cedrick/Desktop/steel_battalion/steel%20battalion/steelbattalion.org/media/doodles/thumb3.jpg	(from http://steelbattalion.org/doodles.php)
